Actual,Predicted
9.798621644080229842e-02,1.332716196775436401e-01
1.045598188552414598e-01,9.614706039428710938e-02
1.318581856486646942e-01,8.288984000682830811e-02
1.406497610582015945e-01,9.614011645317077637e-02
1.343541775428689355e-01,1.400009095668792725e-01
2.416509380048745825e-01,1.846413016319274902e-01
2.021629870350523106e-01,2.464905977249145508e-01
1.544333202561483098e-01,2.265114039182662964e-01
1.219885147303676476e-01,1.736373454332351685e-01
8.789721950209905543e-02,1.423921734094619751e-01
7.005149527831244782e-02,1.181584969162940979e-01
1.418143513355718532e-01,1.061571910977363586e-01
6.797562083164754299e-02,1.225259825587272644e-01
1.455676064735156316e-01,1.230388730764389038e-01
7.245172510726938242e-02,1.777732372283935547e-01
1.095796045335615254e-01,2.214850783348083496e-01
2.403071799925244889e-01,2.468880116939544678e-01
3.033587772110997172e-01,3.168463706970214844e-01
2.832456544101518148e-01,3.617321848869323730e-01
2.306599241935134437e-01,3.320831656455993652e-01
2.553727152252416310e-01,2.750847339630126953e-01
1.696316867406610918e-01,2.534416317939758301e-01
1.756955878400709992e-01,2.304920703172683716e-01
6.960975413862025007e-02,2.292986810207366943e-01
1.691405200189053382e-01,1.878358274698257446e-01
1.663047272480144834e-01,2.015749216079711914e-01
1.269712312221402684e-01,2.220225185155868530e-01
1.169872636453224146e-01,2.294802814722061157e-01
9.994779422894595200e-02,2.270646393299102783e-01
1.619274741365197556e-01,2.064609378576278687e-01
2.209539755158025365e-01,1.989505887031555176e-01
2.020857595630780601e-01,2.033975571393966675e-01
1.364732993738400069e-01,2.104005217552185059e-01
1.373598707521028750e-01,1.815057396888732910e-01
2.136884149524740373e-01,1.680237948894500732e-01
1.647107522264681378e-01,1.944439113140106201e-01
1.406250482671698165e-01,1.912585794925689697e-01
4.113444067231153412e-02,1.904158294200897217e-01
1.348947698466882450e-01,1.571063697338104248e-01
1.790040127394441072e-01,1.746404469013214111e-01
2.453856585495444165e-01,2.214553207159042358e-01
3.424204325356248191e-01,2.828943431377410889e-01
2.813736604894985227e-01,3.464447259902954102e-01
2.721341657425115912e-01,3.570890724658966064e-01
2.244879046333396744e-01,3.267665207386016846e-01
1.760909924965790019e-01,2.755628824234008789e-01
3.774631702186153070e-01,2.355189472436904907e-01
3.873359302357912703e-01,3.007819056510925293e-01
3.385250788492490948e-01,3.489283323287963867e-01
4.414754771885496254e-01,3.607307672500610352e-01
4.300396331386173721e-01,4.150130748748779297e-01
4.086321779073824878e-01,4.442248940467834473e-01
4.356957731860040539e-01,4.612979888916015625e-01
5.295086170413227933e-01,4.635799527168273926e-01
4.920131348484333422e-01,5.064634680747985840e-01
4.764687892894761134e-01,5.020437836647033691e-01
3.446723856183915302e-01,4.894318282604217529e-01
4.016693490341931572e-01,4.363991916179656982e-01
3.597626336421404503e-01,4.184920787811279297e-01
4.142852288558906970e-01,4.075664877891540527e-01
4.023087925021391342e-01,4.310749173164367676e-01
3.933534948520169827e-01,4.450366497039794922e-01
4.470482115662042233e-01,4.709885716438293457e-01
3.716927335127069298e-01,5.013701319694519043e-01
4.954420346040855350e-01,5.193714499473571777e-01
5.555898788764332963e-01,5.688859224319458008e-01
5.365177823976963190e-01,5.880396962165832520e-01
5.684528866084472831e-01,5.463333725929260254e-01
5.300801003339317141e-01,4.960683584213256836e-01
4.238429007874109367e-01,4.468324184417724609e-01
3.721900784322205169e-01,3.921388387680053711e-01
3.717915846768335975e-01,3.602171540260314941e-01
4.311053722518600750e-01,3.639684021472930908e-01
4.065346797685647218e-01,4.063972234725952148e-01
3.642510943132775125e-01,4.260680973529815674e-01
3.729716204485993281e-01,4.333362877368927002e-01
3.944346794596547134e-01,4.318017363548278809e-01
4.631918423076806235e-01,4.476487636566162109e-01
4.948890859047510027e-01,4.644884169101715088e-01
4.961926856316742906e-01,4.800416827201843262e-01
3.742597746811280324e-01,4.632638096809387207e-01
4.323502791000839451e-01,4.084590077400207520e-01
3.704292920712095594e-01,4.091078937053680420e-01
4.544311578869328905e-01,3.882161378860473633e-01
4.001556905834999789e-01,4.017013311386108398e-01
3.838020011182536884e-01,4.159854650497436523e-01
4.282479557888168031e-01,4.137908518314361572e-01
4.095311056811614669e-01,4.503954648971557617e-01
5.921153840213273511e-01,4.807219803333282471e-01
4.897673599634253527e-01,5.864558815956115723e-01
5.831044825913833662e-01,5.963432788848876953e-01
5.446977162291988250e-01,5.900837182998657227e-01
5.653390749384499259e-01,5.315618515014648438e-01
4.049870412302025713e-01,4.951354861259460449e-01
4.581720566293605579e-01,4.155213236808776855e-01
3.392880862723535174e-01,4.161015152931213379e-01
4.680880640308417995e-01,3.728066086769104004e-01
4.344415990411438777e-01,4.082079231739044189e-01
4.138960023971409719e-01,4.430762231349945068e-01
3.551166289281750821e-01,4.507218599319458008e-01
3.462725388376957092e-01,4.304088056087493896e-01
4.847691979772581483e-01,4.134972393512725830e-01
5.291039450881780404e-01,4.523503780364990234e-01
5.053395074122928321e-01,4.757985174655914307e-01
4.296905649652940085e-01,4.810215234756469727e-01
3.540107315295055734e-01,4.511783123016357422e-01
4.099017975466376917e-01,3.943203389644622803e-01
4.488615126081572093e-01,3.931870460510253906e-01
4.620766776123734765e-01,4.057539105415344238e-01
3.617705479134682989e-01,4.385859668254852295e-01
3.952100432782752470e-01,4.400139153003692627e-01
3.956208934291778334e-01,4.598495960235595703e-01
5.407282241697273228e-01,4.978296756744384766e-01
5.975954454326131149e-01,5.778337121009826660e-01
6.703900605154471393e-01,6.176839470863342285e-01
5.226600848266551580e-01,6.151115894317626953e-01
5.796910283301257572e-01,5.111128091812133789e-01
4.192092524689621236e-01,4.616262912750244141e-01
4.200062399797359625e-01,4.051900506019592285e-01
4.576685335120891374e-01,3.894425332546234131e-01
4.220944708219165342e-01,4.198220968246459961e-01
3.290631689829757178e-01,4.435176551342010498e-01
3.549930649730166365e-01,4.075971841812133789e-01
3.687055748967464908e-01,4.173545837402343750e-01
3.805059326143971354e-01,4.359028935432434082e-01
5.003876819093102668e-01,4.572669565677642822e-01
4.976044038193618846e-01,4.905687868595123291e-01
4.379693499609231822e-01,5.050414204597473145e-01
3.486233430845886438e-01,4.726091325283050537e-01
3.297057015498006116e-01,4.060416221618652344e-01
3.506497919491908810e-01,3.666720390319824219e-01
4.449970499105706523e-01,3.565741777420043945e-01
3.982311819819037702e-01,3.858280181884765625e-01
3.729407294598092726e-01,4.081556797027587891e-01
3.371720535402618069e-01,4.220477342605590820e-01
3.707104000691954226e-01,4.317319989204406738e-01
5.864530657761823917e-01,4.544903635978698730e-01
5.815784677451740770e-01,5.354800224304199219e-01
5.545859217407693720e-01,5.809041261672973633e-01
5.540484185358285352e-01,5.717999935150146484e-01
4.982870946716135840e-01,5.387388467788696289e-01
3.794865299843386275e-01,4.909489154815673828e-01
4.288503300702153354e-01,4.282586276531219482e-01
3.832397851222819618e-01,4.183836281299591064e-01
4.684371322041647190e-01,4.039954543113708496e-01
4.529453013261499628e-01,4.345680475234985352e-01
3.914351644481786074e-01,4.556562900543212891e-01
3.984196170135207993e-01,4.551395475864410400e-01
4.906631986383254151e-01,4.521573185920715332e-01
5.369657017351467942e-01,4.779258966445922852e-01
5.081660328865469367e-01,5.027751922607421875e-01
5.124444348339149968e-01,4.973197579383850098e-01
4.137755275408614430e-01,4.865889847278594971e-01
4.076251316728396468e-01,4.410567581653594971e-01
3.685542090516773506e-01,4.169133007526397705e-01
3.933411384565008717e-01,3.925812840461730957e-01
3.550239559618066920e-01,3.921352028846740723e-01
4.351242898933951331e-01,3.750937283039093018e-01
4.033436406265931140e-01,4.307714700698852539e-01
4.370024620118062586e-01,4.757087826728820801e-01
5.167043021880086684e-01,5.275619029998779297e-01
6.166613637135909265e-01,5.948550701141357422e-01
6.120524281861734472e-01,6.403265595436096191e-01
5.055835462237308064e-01,6.078179478645324707e-01
5.451919720498334954e-01,4.923946857452392578e-01
3.935264843892385400e-01,4.520801901817321777e-01
6.704889116795786919e-02,3.905592262744903564e-01
1.107194820199000063e-01,2.492809146642684937e-01
1.410389875169513196e-01,1.848649829626083374e-01
1.029503983393005306e-01,1.486203223466873169e-01
5.685486486736968104e-02,1.239099428057670593e-01
1.489872389325310742e-01,1.117103919386863708e-01
9.100485297433902332e-02,1.616448014974594116e-01
1.829518811067623041e-01,1.836425662040710449e-01
2.707162693570661638e-01,2.090419530868530273e-01
2.230947210389260249e-01,2.113685011863708496e-01
9.035923130863476871e-02,1.759470999240875244e-01
7.627294042054977297e-02,1.323580592870712280e-01
1.561570374306109343e-01,1.082236468791961670e-01
1.536054417565853036e-01,1.258376836776733398e-01
1.015664820415240754e-01,1.471188068389892578e-01
7.368118646109733660e-02,1.546898037195205688e-01
1.346445528374919931e-01,1.541587561368942261e-01
1.423673000349068296e-01,1.903121769428253174e-01
2.473966619197516259e-01,2.390392869710922241e-01
2.203207102456143929e-01,3.248646855354309082e-01
2.621316635724193489e-01,3.506317734718322754e-01
2.783308980937171384e-01,3.265280723571777344e-01
2.431584182578099274e-01,2.953519225120544434e-01
1.300603301011062918e-01,2.519025206565856934e-01
1.337332686681969030e-01,2.004010379314422607e-01
1.628140455147826238e-01,1.852364093065261841e-01
1.047575211834956832e-01,1.921057403087615967e-01
7.812022155017173120e-02,1.740267723798751831e-01
1.178553004303117824e-01,1.637203395366668701e-01
1.829055446235781091e-01,1.798773705959320068e-01
5.499522734223205589e-02,2.208083868026733398e-01
1.226464927915880132e-01,1.989792585372924805e-01
2.043871382279078830e-01,1.884024590253829956e-01
1.943321213768731681e-01,2.000060677528381348e-01
1.126285451271011873e-01,2.017154395580291748e-01
1.112477179282036488e-01,1.576103270053863525e-01
1.576274484969988343e-01,1.333284080028533936e-01
1.187758518962431786e-01,1.464980840682983398e-01
1.507325797991470040e-01,1.534203737974166870e-01
2.851238265285660489e-02,1.710064113140106201e-01
1.007416926408399860e-01,1.430010050535202026e-01
9.012754889271246128e-02,1.457358598709106445e-01
1.765234663396340054e-01,1.644762158393859863e-01
2.650477729141633709e-01,2.107577025890350342e-01
2.574949261550911750e-01,2.703383862972259521e-01
2.438998019887619328e-01,2.983049154281616211e-01
2.565434837003697233e-01,2.936326861381530762e-01
1.241848640333129694e-01,2.773470878601074219e-01
4.458094829157386307e-01,2.164006531238555908e-01
4.320722602009769986e-01,3.067297041416168213e-01
4.204356247239120492e-01,3.645156025886535645e-01
4.937831885060810500e-01,4.051160216331481934e-01
3.820072346695746468e-01,4.621112346649169922e-01
3.578443032383020750e-01,4.447697401046752930e-01
4.517807110487797040e-01,4.414190649986267090e-01
5.747639156181749698e-01,4.484434723854064941e-01
4.820168108760993775e-01,5.121946930885314941e-01
5.566370833964024989e-01,5.027419924736022949e-01
3.884819859198871406e-01,5.165340900421142578e-01
4.299315146778535102e-01,4.674117565155029297e-01
4.319888545312444705e-01,4.482996761798858643e-01
3.848615620337394461e-01,4.479028582572937012e-01
4.767128281009149759e-01,4.301350712776184082e-01
4.809696063561297308e-01,4.669770002365112305e-01
3.704014901812988647e-01,5.106169581413269043e-01
4.157093034390935138e-01,5.154060721397399902e-01
5.978456624418089227e-01,5.394709110260009766e-01
4.941600585693146641e-01,6.256809234619140625e-01
5.649189574909101452e-01,5.965207815170288086e-01
5.026643477831083118e-01,5.518897771835327148e-01
5.886895733645540751e-01,4.702866673469543457e-01
4.114432578872415647e-01,4.608227014541625977e-01
3.944006993719861853e-01,4.096529483795166016e-01
3.501709816229507943e-01,3.716920614242553711e-01
3.860663105965360664e-01,3.557163178920745850e-01
4.275003938601069642e-01,3.665259480476379395e-01
4.067354711956974178e-01,4.026455879211425781e-01
4.524603128021524867e-01,4.335914850234985352e-01
4.500600829731959962e-01,4.621360898017883301e-01
5.457943463312315835e-01,4.758579730987548828e-01
4.856279674656103218e-01,4.932187199592590332e-01
5.164973325631176948e-01,4.751160740852355957e-01
3.724742755290852969e-01,4.573993384838104248e-01
3.615512218930616584e-01,4.092611074447631836e-01
4.520649081456449281e-01,3.810773789882659912e-01
3.642727180054308178e-01,3.996537923812866211e-01
3.602908695504432046e-01,3.913341760635375977e-01
4.121537506294039588e-01,3.933725357055664062e-01
3.982219146852674641e-01,4.270626902580261230e-01
4.014253102227547387e-01,4.711835980415344238e-01
6.494150791272677026e-01,5.011175274848937988e-01
5.270805853224556081e-01,6.222178936004638672e-01
5.822951386850938604e-01,6.156488656997680664e-01
5.671585541781607454e-01,5.573653578758239746e-01
6.013610569660725602e-01,4.892085790634155273e-01
3.791281945143780696e-01,4.536769688129425049e-01
3.999332754642139776e-01,3.749700188636779785e-01
4.124873733083322946e-01,3.807632327079772949e-01
3.551042725326598593e-01,3.993174433708190918e-01
3.413238024335920606e-01,4.103701114654541016e-01
4.074830331244072568e-01,4.047746062278747559e-01
4.578415230493115828e-01,4.421076774597167969e-01
3.952007759816384969e-01,4.847016036510467529e-01
4.975889583249673009e-01,4.837270081043243408e-01
5.482161998523409352e-01,4.902841746807098389e-01
5.000447919337447367e-01,4.931572377681732178e-01
4.370549766927487312e-01,4.695834517478942871e-01
5.071002937733033455e-01,4.413225054740905762e-01
3.868632981073090171e-01,4.425328075885772705e-01
4.016909727263460184e-01,4.160387516021728516e-01
4.229439730136319575e-01,4.213573932647705078e-01
4.635470886787613765e-01,4.270097017288208008e-01
4.039861731934180078e-01,4.655008912086486816e-01
4.352880121339803843e-01,4.738810062408447266e-01
5.768428791637192354e-01,5.135614275932312012e-01
5.612676426159723952e-01,5.931109189987182617e-01
5.483613874996522419e-01,6.333948969841003418e-01
5.413614894399154664e-01,6.269848346710205078e-01
6.775814827056798606e-01,5.601571798324584961e-01
3.511286022754300795e-01,5.341863632202148438e-01
3.546439967996937170e-01,3.966486155986785889e-01
4.173279912516720813e-01,3.490228354930877686e-01
4.157896200099466810e-01,3.627912402153015137e-01
4.240591377089391045e-01,3.772538304328918457e-01
3.758352151094004334e-01,4.116690754890441895e-01
3.702037878530455295e-01,4.177142381668090820e-01
3.976720550848109603e-01,4.259529113769531250e-01
5.392052984223969503e-01,4.216780364513397217e-01
4.678347579227666309e-01,4.838807284832000732e-01
5.111624587991432378e-01,4.740093946456909180e-01
3.892666170351448685e-01,4.726759195327758789e-01
3.517433329523442787e-01,4.162825942039489746e-01
3.607542343822882636e-01,3.898908495903015137e-01
4.420006239979734630e-01,3.658918142318725586e-01
3.858716973671612038e-01,3.909897506237030029e-01
4.543631977115958342e-01,4.039413630962371826e-01
4.068744806452513352e-01,4.556910395622253418e-01
3.575508388448009889e-01,4.758853912353515625e-01
5.816340715249954663e-01,4.847915768623352051e-01
5.342411165238987181e-01,5.602337121963500977e-01
5.499769862133518927e-01,5.846968889236450195e-01
6.059360124058210673e-01,5.575476884841918945e-01
5.161389970931580251e-01,5.319671630859375000e-01
3.915896193921271085e-01,4.676748812198638916e-01
3.680908442198327357e-01,4.038783311843872070e-01
3.641306194569979837e-01,3.753802478313446045e-01
3.907154044093794631e-01,3.611650466918945312e-01
3.764653912807096603e-01,3.899908661842346191e-01
3.981014398289870471e-01,3.977836072444915771e-01
4.319363398503024420e-01,4.143271446228027344e-01
3.804225269446650515e-01,4.571559429168701172e-01
4.511381784819548102e-01,4.510281383991241455e-01
5.293418057018586254e-01,4.605802893638610840e-01
4.774789246228983153e-01,4.823627769947052002e-01
4.760085135565104153e-01,4.527210295200347900e-01
3.930940105461835365e-01,4.351768493652343750e-01
4.032138984736763909e-01,4.064819514751434326e-01
3.228448129396173094e-01,3.986119031906127930e-01
3.651901803724837414e-01,3.642941117286682129e-01
3.237684535044280665e-01,3.723531365394592285e-01
4.191567377880200951e-01,3.662808537483215332e-01
4.052218127450042395e-01,4.155969023704528809e-01
5.873025679678982591e-01,4.639580845832824707e-01
5.938761703823374205e-01,5.854521989822387695e-01
5.995879142095454917e-01,6.457598805427551270e-01
5.556053243708278799e-01,6.317275166511535645e-01
5.671122176949761062e-01,5.204938054084777832e-01
4.297152777563253423e-01,4.567528665065765381e-01
9.089055631581688388e-02,3.943805694580078125e-01
8.558039534287464889e-02,2.686171829700469971e-01
1.774409287066869290e-01,1.943409740924835205e-01
5.339816322180679364e-02,1.856406480073928833e-01
1.388858855983121643e-01,1.436290740966796875e-01
1.330011522338820917e-01,1.613074541091918945e-01
7.871023943605459650e-02,1.859131753444671631e-01
1.836345719590140035e-01,1.956936269998550415e-01
1.951630889753150910e-01,2.205803692340850830e-01
2.164222674603593077e-01,1.949144601821899414e-01
1.333872895937529002e-01,1.724076420068740845e-01
1.192052366404201535e-01,1.375936865806579590e-01
1.273357448898582156e-01,1.224493384361267090e-01
1.447953317537740148e-01,1.152980700135231018e-01
1.430839709748270572e-01,1.255301833152770996e-01
1.772277808840385660e-01,1.415889263153076172e-01
1.590206320914129279e-01,1.895712018013000488e-01
1.210092703857355012e-01,2.302362471818923950e-01
2.849631933868570499e-01,2.468938529491424561e-01
2.769253581037878220e-01,3.277224600315093994e-01
2.673089932935663882e-01,3.600323498249053955e-01
2.290165235899039864e-01,3.432261347770690918e-01
2.672286767227132209e-01,2.965653240680694580e-01
4.379415480710147079e-02,2.758430242538452148e-01
1.601018166990506586e-01,1.858628690242767334e-01
1.333378640116893443e-01,1.748806536197662354e-01
1.144511134656909235e-01,1.582533419132232666e-01
1.047544320846167665e-01,1.583451926708221436e-01
1.446130749199152632e-01,1.598079651594161987e-01
1.884659226057165959e-01,1.890947818756103516e-01
1.342553263787422679e-01,2.256155312061309814e-01
2.789054704852049760e-01,2.236317098140716553e-01
2.374652090238758007e-01,2.555503845214843750e-01
1.785344697098412148e-01,2.386228144168853760e-01
1.384317880631042996e-01,2.065224200487136841e-01
1.348113641769557169e-01,1.740945130586624146e-01
9.047352796715690815e-02,1.615720689296722412e-01
1.052363315097353258e-01,1.459281742572784424e-01
1.045011259765415979e-01,1.313164383172988892e-01
1.240674782759123573e-01,1.410671621561050415e-01
1.099719200911901673e-01,1.616578102111816406e-01
1.303105471103025437e-01,1.895455569028854370e-01
2.771786642118629906e-01,2.155666053295135498e-01
3.082055733521977814e-01,2.746503055095672607e-01
2.815713628177523020e-01,3.019052743911743164e-01
2.351947213478355891e-01,2.889458537101745605e-01
3.394703431062127130e-01,2.434064149856567383e-01
9.456967308066577260e-02,2.625923156738281250e-01
3.938879089580775705e-01,2.021948546171188354e-01
4.304041468063353193e-01,2.872449159622192383e-01
5.155829592949441320e-01,3.806530833244323730e-01
4.231416753418861809e-01,4.705868363380432129e-01
3.844723355749897209e-01,4.830984473228454590e-01
3.474865546971295238e-01,4.702842831611633301e-01
3.450214537917140056e-01,4.380311667919158936e-01
5.059665944847226982e-01,4.192719459533691406e-01
5.257553619033794590e-01,4.594279825687408447e-01
4.529298558317553791e-01,4.920256733894348145e-01
4.164846672577140474e-01,4.881873130798339844e-01
3.595618422150077542e-01,4.749796390533447266e-01
3.739879339797784752e-01,4.287994205951690674e-01
4.316737664455900791e-01,4.074421823024749756e-01
3.805399127020661076e-01,4.245216846466064453e-01
4.568190313203732700e-01,4.307143688201904297e-01
3.865914574059603481e-01,4.596540927886962891e-01
4.493804812198232135e-01,4.708507061004638672e-01
6.479168661709691079e-01,5.062810182571411133e-01
5.363046345750484001e-01,5.933191776275634766e-01
6.553585053703985253e-01,6.002395153045654297e-01
5.644463253624287802e-01,5.988864898681640625e-01
5.404965417538050154e-01,5.306006669998168945e-01
3.972828286260612352e-01,4.702936410903930664e-01
3.933009801710745101e-01,4.257528781890869141e-01
4.602170400872358513e-01,3.825291097164154053e-01
4.571063175161174108e-01,4.032667279243469238e-01
4.566676654753041298e-01,4.220963716506958008e-01
3.600869890244315918e-01,4.477214217185974121e-01
4.152737404971595936e-01,4.299517273902893066e-01
3.508104250908972155e-01,4.406406879425048828e-01
5.430419592300728127e-01,4.285310804843902588e-01
4.876327926380592537e-01,4.687210917472839355e-01
5.242108124638962252e-01,4.630760848522186279e-01
3.896527543950156769e-01,4.679121673107147217e-01
3.431679944643346580e-01,4.068775773048400879e-01
4.410677161365255117e-01,3.750885426998138428e-01
4.439313107973270611e-01,3.924328982830047607e-01
4.134202811697798019e-01,4.056033492088317871e-01
3.299868095477864749e-01,4.293013513088226318e-01
4.360695541503591954e-01,4.068687856197357178e-01
3.809136936664203610e-01,4.672958254814147949e-01
5.830952152947461720e-01,4.829786419868469238e-01
5.457603662435630554e-01,5.634498596191406250e-01
5.495630469635703896e-01,5.725570321083068848e-01
5.823909007503416113e-01,5.374987125396728516e-01
5.335151782873417403e-01,5.105746984481811523e-01
4.020771100862168268e-01,4.765943884849548340e-01
4.271451474890257671e-01,4.250558614730834961e-01
4.885626114006282883e-01,4.241068959236145020e-01
4.054936534463529085e-01,4.414084553718566895e-01
4.393748899508524985e-01,4.283663928508758545e-01
3.648163994081285999e-01,4.356159865856170654e-01
4.710752226468017945e-01,4.329990744590759277e-01
3.783034051136944242e-01,4.648748040199279785e-01
5.006626117095378525e-01,4.533810913562774658e-01
5.245135441540349497e-01,4.670275449752807617e-01
4.766510461233353091e-01,4.741141498088836670e-01
4.483240094032168166e-01,4.540505707263946533e-01
3.837216845474005211e-01,4.413002133369445801e-01
4.390443563708030794e-01,4.082938730716705322e-01
4.478328426814615071e-01,4.131602644920349121e-01
4.296967431630518419e-01,4.337813258171081543e-01
4.345157374142387674e-01,4.486046433448791504e-01
5.020712407983469738e-01,4.674261212348937988e-01
4.236977131400996299e-01,4.987449347972869873e-01
5.680173236665133629e-01,5.066230297088623047e-01
5.764104053206637879e-01,5.780025720596313477e-01
6.110731838415413009e-01,6.134030222892761230e-01
6.502892941100153479e-01,6.065971851348876953e-01
5.577738717838620630e-01,5.930059552192687988e-01
3.744327642183500338e-01,5.185658931732177734e-01
4.513513263046036172e-01,4.216940999031066895e-01
3.577269174809019070e-01,3.934180438518524170e-01
4.178098906767906406e-01,3.701656758785247803e-01
4.195490533456482929e-01,3.839779794216156006e-01
4.042765484880406213e-01,4.062069654464721680e-01
4.064574522965904713e-01,4.203059077262878418e-01
3.469984770742531310e-01,4.406635761260986328e-01
4.733766013116311733e-01,4.278896450996398926e-01
5.402988394255512361e-01,4.412292838096618652e-01
4.298944454913056212e-01,4.547449052333831787e-01
4.050673578010557385e-01,4.214599728584289551e-01
3.966680979491470360e-01,3.948208391666412354e-01
3.343980427469501748e-01,3.764843642711639404e-01
4.709918169770697105e-01,3.494973778724670410e-01
3.700647784034920562e-01,3.894195556640625000e-01
4.286032021598980002e-01,3.891478180885314941e-01
3.908729484522068809e-01,4.373285472393035889e-01
3.769380234091914694e-01,4.629616737365722656e-01
5.551975633188042103e-01,4.826267063617706299e-01
5.507369045375773986e-01,5.733025074005126953e-01
5.570232207562733073e-01,6.106178760528564453e-01
5.347755306299597500e-01,5.770990252494812012e-01
5.263577361847775471e-01,5.131210088729858398e-01
4.454882166323264059e-01,4.536181092262268066e-01
4.085117030511029590e-01,4.045476317405700684e-01
4.060188002557776343e-01,3.904912471771240234e-01
3.752081280369705674e-01,3.904724121093750000e-01
4.666176529644538995e-01,3.983379006385803223e-01
4.050148431201137100e-01,4.423761963844299316e-01
3.379813974465508686e-01,4.434219896793365479e-01
4.184802251335262291e-01,4.175380170345306396e-01
4.772348858114598968e-01,4.322980642318725586e-01
5.393257732786764791e-01,4.540033638477325439e-01
5.440551836623739312e-01,4.882469475269317627e-01
4.424670779286974387e-01,4.968487620353698730e-01
3.911509673513138274e-01,4.695133566856384277e-01
4.040695788631500918e-01,4.284100532531738281e-01
4.174700898001044713e-01,4.175179004669189453e-01
4.413457350356329023e-01,4.137267470359802246e-01
3.697867595043846656e-01,4.344928264617919922e-01
4.117181876874695945e-01,4.393557012081146240e-01
4.774974592161718157e-01,4.623337090015411377e-01
5.440984310466792095e-01,5.092352628707885742e-01
5.629790033949197969e-01,5.730270147323608398e-01
6.608262103861686221e-01,5.921009182929992676e-01
5.550029500894293477e-01,6.211283802986145020e-01
5.069025914450495662e-01,5.579034090042114258e-01
4.061269187165414962e-01,4.924494922161102295e-01
1.823649523197587996e-01,4.147529006004333496e-01
1.595241552086839043e-01,3.007982373237609863e-01
8.403584590339185922e-02,2.414797693490982056e-01
1.357504502361619458e-01,1.740640997886657715e-01
1.138332936898978076e-01,1.459891647100448608e-01
1.504514718011611407e-01,1.397007852792739868e-01
9.753829710335182313e-02,1.732247471809387207e-01
2.267213231228319970e-01,1.780943274497985840e-01
2.792020239775854229e-01,2.094241380691528320e-01
1.115535387172208459e-01,2.097586989402770996e-01
1.423302308483593848e-01,1.547995805740356445e-01
1.692486384796696441e-01,1.350919008255004883e-01
6.265928166094658636e-02,1.490084528923034668e-01
9.363985431809718207e-02,1.157712787389755249e-01
1.057583892202806908e-01,1.188978254795074463e-01
9.325680605710529036e-02,1.376205384731292725e-01
9.047970616491429752e-02,1.467048525810241699e-01
1.064596146658058906e-01,1.632996797561645508e-01
2.927847917483994422e-01,1.972073763608932495e-01
3.163607943926680655e-01,3.028048872947692871e-01
3.095029948813632359e-01,3.684044182300567627e-01
2.980547944359153156e-01,3.573547601699829102e-01
3.291280400594343014e-01,3.226376175880432129e-01
1.956511665981919279e-01,3.063444197177886963e-01
1.265078663902956535e-01,2.601564824581146240e-01
1.733972982741200930e-01,2.225628346204757690e-01
1.360655383218163372e-01,2.194476127624511719e-01
1.123350807335992130e-01,2.042962312698364258e-01
1.185071002937734264e-01,1.927044987678527832e-01
1.578838437039533638e-01,1.940135061740875244e-01
1.746792743088918520e-01,2.196312248706817627e-01
2.299061840670457713e-01,2.433164417743682861e-01
1.937112125022006914e-01,2.723382115364074707e-01
1.902452435600010539e-01,2.526333332061767578e-01
5.165282235519086385e-02,2.166652828454971313e-01
1.337301795693175421e-01,1.361741125583648682e-01
1.312094748840815228e-01,1.162896901369094849e-01
8.162634877779773035e-02,1.165959611535072327e-01
1.378881066604060734e-01,1.074083000421524048e-01
1.372671977857340408e-01,1.146075576543807983e-01
6.534988678452657851e-02,1.451793313026428223e-01
1.084242815528280168e-01,1.544683724641799927e-01
3.134477741498029602e-01,1.857917010784149170e-01
2.377432279229827472e-01,2.830421924591064453e-01
2.618690901677074301e-01,2.940173149108886719e-01
2.671607165473761647e-01,2.757611572742462158e-01
2.602380459596131956e-01,2.616678178310394287e-01
1.458796054602911063e-01,2.555740773677825928e-01
4.429242645627842201e-01,2.174697965383529663e-01
4.551323833324580903e-01,3.162115812301635742e-01
3.966341178614785079e-01,3.957382142543792725e-01
4.276733833973294097e-01,4.215909242630004883e-01
4.393872463463686096e-01,4.640573561191558838e-01
4.038687874360169516e-01,4.858614802360534668e-01
3.815963845186725045e-01,4.665249288082122803e-01
5.108844399000367353e-01,4.470334351062774658e-01
4.831072627803743025e-01,4.705715179443359375e-01
4.794559479054365525e-01,4.653242230415344238e-01
4.164167070823769912e-01,4.733398258686065674e-01
4.012739443776855985e-01,4.533833861351013184e-01
4.147609500832509788e-01,4.366927444934844971e-01
3.507517322121964654e-01,4.414778351783752441e-01
4.017465765061674077e-01,4.165671467781066895e-01
3.244696789499537104e-01,4.221121072769165039e-01
3.694994733086414129e-01,4.123109579086303711e-01
4.049592393402918766e-01,4.361405372619628906e-01
6.089139037251443121e-01,4.784617722034454346e-01
5.838458663223349276e-01,5.771694183349609375e-01
5.672913854299563852e-01,5.958377122879028320e-01
5.499800753122308095e-01,5.643370747566223145e-01
5.546569710149853449e-01,4.965041875839233398e-01
4.566583981786673796e-01,4.557994008064270020e-01
3.672444311269957851e-01,4.141889214515686035e-01
3.813616130038708363e-01,3.730787038803100586e-01
4.477988625937929790e-01,3.816117346286773682e-01
3.955065967706556940e-01,4.229381084442138672e-01
4.801355496588093352e-01,4.233935177326202393e-01
4.338577593530188459e-01,4.635097682476043701e-01
4.510671292077388372e-01,4.792385995388031006e-01
4.452997816007093768e-01,4.837890565395355225e-01
